t,y
0.10300000000000001,-0.6752654260788277
0.10400000000000001,-0.7026252591777159
0.105,-0.7289512095845563
0.106,-0.7542279179938112
0.107,-0.7784085237782542
0.108,-0.8014947796754183
0.109,-0.8234760198093489
0.11,-0.8442765594182567
0.111,-0.8638834660813443
0.112,-0.8822539704897376
0.113,-0.8993438175185706
0.114,-0.9152193598508704
0.115,-0.9296968959837492
0.116,-0.9429246160186187
0.117,-0.954852443603367
0.11800000000000001,-0.9653468954831912
0.11900000000000001,-0.9745145307018395
0.12,-0.9822503485466914
0.121,-0.9885857686612458
0.122,-0.9935852078307182
0.123,-0.9971369225997485
0.124,-0.999234361246009
0.125,-0.9999248472423456
0.126,-0.9992457688173216
0.127,-0.9970817050843822
0.128,-0.9935291580609298
0.129,-0.9885801552641071
0.13,-0.9822173360803365
0.131,-0.9745002924526788
0.132,-0.9653267407427318
0.133,-0.9548233235699882
0.134,-0.9429285206458143
0.135,-0.9297263765887698
0.136,-0.9152146780090589
0.137,-0.8993922380041054
0.138,-0.8822123711544233
0.139,-0.8638711514468173
0.14,-0.8443008156053678
0.14100000000000001,-0.8234514065920269
0.14200000000000002,-0.8015457093174045
0.14300000000000002,-0.7784224242868599
0.14400000000000002,-0.7542200639247806
0.145,-0.7289611616824232
0.146,-0.7025889887676887
0.147,-0.6753076320418495
0.148,-0.6470455966197781
0.149,-0.6178163380763598
0.15,-0.5877499571464877
0.151,-0.5568528424789781
0.152,-0.5250938682711918
0.153,-0.49271336698066825
0.154,-0.45953082832842923
0.155,-0.4257481110585117
0.156,-0.3913392104226836
0.157,-0.356382554285279
0.158,-0.3209209623088607
0.159,-0.28497630959061243
0.16,-0.24866170799518186
0.161,-0.21198802086162932
0.162,-0.17499314226232723
0.163,-0.13776297254312783
0.164,-0.10030012664293517
0.165,-0.06272533427830887
0.166,-0.025092071921782012
0.167,0.012644156286605663
0.168,0.05029169815339427
0.169,0.08787465750875552
0.17,0.12535297519490987
0.171,0.16265991678644068
0.17200000000000001,0.19971312715119988
0.17300000000000001,0.236539297898161
0.17400000000000002,0.2730079967966214
0.17500000000000002,0.30907748716977074
0.176,0.3446719828523107
0.177,0.3798039537566916
0.178,0.41440715318271903
0.179,0.44841257969486387
0.18,0.48179929762512236
0.181,0.5144522798706271
0.182,0.5464066328128555
0.183,0.5776512049587957
0.184,0.607960091220395
0.185,0.6374896982840353
0.186,0.6660920758892805
0.187,0.6936566109813853
0.188,0.720373059976168
0.189,0.7459499503065239
0.19,0.7705697621223203
0.191,0.7940495031360612
0.192,0.8163483767091312
0.193,0.8375435705916339
0.194,0.8575641831802139
0.195,0.8763229440122146
0.196,0.8939128840350552
0.197,0.9101310332642315
0.198,0.9250904027674867
0.199,0.9387836972990329
0.2,0.9510986733591278
0.201,0.9620701884661503
0.202,0.9716728207760689
0.203,0.979931736784016
0.20400000000000001,0.9867328524694094
0.20500000000000002,0.9921762443121219
0.20600000000000002,0.9961851980890841
0.20700000000000002,0.9987806202616978
0.20800000000000002,1.0000041371063473
0.209,0.9996847863437011
0.21,0.9980961056241354
0.211,0.994999739495371
0.212,0.9905363551844468
0.213,0.9846007054914857
0.214,0.9773007363492459
0.215,0.9685859377661009
0.216,0.9585232137126002
0.217,0.9471674280301474
0.218,0.9343494068916952
0.219,0.9202641648467004
0.22,0.9049002787100661
0.221,0.888172031835536
0.222,0.8701934029328507
0.223,0.8510456949388273
0.224,0.8306769443544383
0.225,0.8090883391317453
0.226,0.7863655850488841
0.227,0.7624709378602305
0.228,0.737542854537018
0.229,0.7116105300897719
0.23,0.6846032151381309
0.231,0.6566632307913818
0.232,0.6277093883771854
0.233,0.5979252943080722
0.234,0.5673251816032909
0.23500000000000001,0.5358979186067114
0.23600000000000002,0.5036910751026054
0.23700000000000002,0.47076781619616864
0.23800000000000002,0.43718113292716193
0.23900000000000002,0.40296719501379585
0.24,0.3681631768764323
0.241,0.3328926113800667
0.242,0.2970428073475057
0.243,0.2609163956145532
0.244,0.22432610496902738
0.245,0.1874406651289976
0.246,0.1502775513880679
0.247,0.11290006265462761
0.248,0.07532702801380009
0.249,0.037714361843495005
0.25,4.928325484683563e-06
0.251,-0.03763208306627878
0.252,-0.07524336899692717
0.253,-0.1127800873935816
0.254,-0.15020853993459726
0.255,-0.1873494630779739
0.256,-0.22422334222123572
0.257,-0.2608298630361606
0.258,-0.297009348216016
0.259,-0.33273731399184936
0.26,-0.36807509230459284
0.261,-0.4028574077101955
0.262,-0.43705390254629156
0.263,-0.4706858590705263
0.264,-0.5035570509615821
0.265,-0.535792209264881
0.266,-0.5672327153589193
0.267,-0.5979016897787922
0.268,-0.627679275107152
0.269,-0.6565392946445044
0.27,-0.6845380209662436
0.271,-0.7115307500506894
0.272,-0.7374691743483588
0.273,-0.7624197576980001
0.274,-0.7862799535076036
0.275,-0.8089365321641705
0.276,-0.830554048257225
0.277,-0.8509510709242125
0.278,-0.8701434695668052
0.279,-0.8880708626959151
0.28,-0.9047610264275381
0.281,-0.9201483325643135
0.28200000000000003,-0.9342923878000458
0.28300000000000003,-0.9470808564267392
0.28400000000000003,-0.9584505631443684
0.28500000000000003,-0.9685313607263348
0.28600000000000003,-0.9772162528271016
0.28700000000000003,-0.9845198776997438
0.28800000000000003,-0.9903868903424844
0.289,-0.9949450252560629
0.29,-0.9979837736371533
0.291,-0.9996160523831379
0.292,-0.9999194353897151
0.293,-0.9986532062636769
0.294,-0.9961132457618478
0.295,-0.9920624412262045
0.296,-0.9866261039758472
0.297,-0.9798118400793873
0.298,-0.9715560496140917
0.299,-0.9619998531603496
0.3,-0.9510285407865586
0.301,-0.9386717884741534
0.302,-0.9250726079313597
0.303,-0.9100900667457508
0.304,-0.8937641469657336
0.305,-0.8762922795740548
0.306,-0.8574469434205515
0.307,-0.8374698054630689
0.308,-0.8163297532267948
0.309,-0.7939846707899085
0.31,-0.7704291431098483
0.311,-0.7459040687227331
0.312,-0.7202348537806066
0.313,-0.6936356557897003
0.314,-0.6659312314539569
0.315,-0.6374189950701098
0.316,-0.6079042686347075
0.317,-0.5775372279757659
0.318,-0.5463321423935178
0.319,-0.5143915491585676
0.32,-0.48168714779917093
0.321,-0.4483375791076996
0.322,-0.41436934693880584
0.323,-0.3797646226289719
0.324,-0.3445990272002332
0.325,-0.30896805994609
0.326,-0.2729315998034233
0.327,-0.2364941837618314
0.328,-0.1996664177299676
0.329,-0.16262785010253267
0.33,-0.12531089908139872
0.331,-0.087804051064497
0.332,-0.050231415277378844
0.333,-0.01249423045116491
0.334,0.025202917766617264
0.335,0.06280187056129174
0.336,0.1004029628128708
0.337,0.13779417827183602
0.338,0.17508800219799042
0.339,0.21208109445553874
0.34,0.2487484649430823
0.341,0.2850355602644851
0.342,0.32098980132485827
0.343,0.3564288274405126
0.34400000000000003,0.39143136244663385
0.34500000000000003,0.4258625189314476
0.34600000000000003,0.4595927778160136
0.34700000000000003,0.4927455329109324
0.34800000000000003,0.5252135116106524
0.34900000000000003,0.5568942788479767
0.35000000000000003,0.5877961905382915
0.35100000000000003,0.6179137058743178
0.352,0.6471026408807236
0.353,0.6753648904237087
0.354,0.702699367722703
0.355,0.7289707973443962
0.356,0.7542755958562678
0.357,0.7784901591741185
0.358,0.8016386722816788
0.359,0.8235547113075259
0.36,0.8443466300960036
0.361,0.8640044057819166
0.362,0.8823534689441145
0.363,0.8994414950289196
0.364,0.9152958575116317
0.365,0.9298452631315565
0.366,0.9430568308810039
0.367,0.9548906172660804
0.368,0.9654382159775712
0.369,0.974569238723707
0.37,0.9823398212800355
0.371,0.9886987405383476
0.372,0.9936176567484374
0.373,0.9971628134759232
0.374,0.9993696510665634
0.375,1.0000617834398153
0.376,0.9993447637049293
0.377,0.9972395070215264
0.378,0.9936475067998763
0.379,0.9887060509574784
0.38,0.9823274647831629
0.381,0.9745697620348558
0.382,0.9654441273707476
0.383,0.9548748947779626
0.384,0.9430009708659981
0.385,0.9297920604233912
0.386,0.915277878979486
0.387,0.8994726409165724
0.388,0.8823204288883575
0.389,0.8639735323156221
0.39,0.8443570694450311
0.391,0.8235473452463998
0.392,0.8015693945020569
0.393,0.7785312284118925
0.394,0.7543126751041894
0.395,0.7290173724759471
0.396,0.7027295327109245
0.397,0.6753955892038217
0.398,0.6471237834364706
0.399,0.6179300543128329
0.4,0.5878442295986945
0.401,0.5569175811898841
0.402,0.525192636023788
0.403,0.49280029234108713
0.404,0.4595835097658955
0.405,0.42583193367471756
0.406,0.39142191988710867
0.40700000000000003,0.35646731711777
0.40800000000000003,0.32096772016964004
0.40900000000000003,0.2850574813393059
0.41000000000000003,0.24870604324401602
0.41100000000000003,0.2120617167552685
0.41200000000000003,0.17503623235897542
0.41300000000000003,0.13785184526862843
0.41400000000000003,0.10044225533424
0.41500000000000004,0.06283364457056212
0.41600000000000004,0.025159770434576227
0.417,-0.012493172261976061
0.418,-0.05021435374355317
0.419,-0.08781279571630325
0.42,-0.12525115173384505
0.421,-0.1625932594601035
0.422,-0.19966108368602098
0.423,-0.23649407992267577
0.424,-0.2728846302749097
0.425,-0.3089821244284549
0.426,-0.3446292363129871
0.427,-0.3797007159409815
0.428,-0.4142992463815254
0.429,-0.4483203065841001
0.43,-0.4817172885793798
0.431,-0.5144368977596749
0.432,-0.5463268441487136
0.433,-0.5775637640396786
0.434,-0.6079168040310232
0.435,-0.6373851575757762
0.436,-0.6660036641607749
0.437,-0.6935827699627963
0.438,-0.7202596750520781
0.439,-0.745895463942462
0.44,-0.7704526615632323
0.441,-0.7939522356711529
0.442,-0.8163053295002455
0.443,-0.8374482488032485
0.444,-0.8574935108286635
0.445,-0.8762570733788984
0.446,-0.8937727381867274
0.447,-0.9100725668592321
0.448,-0.9250717694899631
0.449,-0.9387091020434464
0.45,-0.9510394068098577
0.451,-0.9620064456280205
0.452,-0.9715496423914207
0.453,-0.9798195785652634
0.454,-0.9866809665448859
0.455,-0.9920420354756483
0.456,-0.9961189944898104
0.457,-0.9986851308979331
0.458,-0.9998500117023098
0.459,-0.9996227280607206
0.46,-0.9980204914847586
0.461,-0.9949460912912002
0.462,-0.9904382876530834
0.463,-0.9845311227180403
0.464,-0.977193067748968
0.465,-0.9685651529187619
0.466,-0.9584640511977713
0.467,-0.9470589262093924
0.468,-0.9342656993559282
0.46900000000000003,-0.9201856737361688
0.47000000000000003,-0.9047955072199764
0.47100000000000003,-0.8880577108496497
0.47200000000000003,-0.870119687514922
0.47300000000000003,-0.8509774536431374
0.47400000000000003,-0.8305877057594383
0.47500000000000003,-0.8089704278408366
0.47600000000000003,-0.7862406663430724
0.47700000000000004,-0.7623732717020165
0.47800000000000004,-0.7374959735561797
0.47900000000000004,-0.7115316222003626
0.48,-0.684544438402684
0.481,-0.6565244134069615
0.482,-0.6276124161799276
0.483,-0.597840684080975
0.484,-0.5672417916917954
0.485,-0.5357749162447365
0.486,-0.5035692429588846
0.487,-0.47065046715007575
0.488,-0.43708338565484023
0.489,-0.4028692997024509
0.49,-0.36810095723163055
0.491,-0.33274174982589594
0.492,-0.297035907869805
0.493,-0.2608017314104853
0.494,-0.22420332556616723
0.495,-0.18730936218333594
0.496,-0.15015428811041767
0.497,-0.11279430582518676
0.498,-0.07531189658330534
0.499,-0.03765807281480006
0.5,4.791910370002317e-05
0.501,0.037733077168593934
0.502,0.07540014388845918
0.503,0.11286681481415325
0.504,0.15024173062227117
0.505,0.1873841367864456
0.506,0.22434178274700387
0.507,0.26090564564617486
0.508,0.2970783046112086
0.509,0.33282667002301947
0.51,0.3681318746310491
0.511,0.4029261235129039
0.512,0.4371932302881964
0.513,0.4707322947614164
0.514,0.5036714821116947
0.515,0.5359015494711757
0.516,0.5673117750249052
0.517,0.597905891105072
0.518,0.6277574747114304
0.519,0.6566648250393345
0.52,0.6845549664273319
0.521,0.7115749028464378
0.522,0.7375689737537665
0.523,0.7624828903712595
0.524,0.786295862193835
0.525,0.8090239015298426
0.526,0.8306094232163967
0.527,0.8510534807994599
0.528,0.8702525355126285
0.529,0.8882131877499875
0.53,0.904851131664163
0.531,0.9202359821203798
0.532,0.934392731073851
0.533,0.9471688127893837
0.534,0.9585697285705147
0.535,0.968587328921312
0.536,0.9773021551754894
0.537,0.9846402402802428
0.538,0.9905040822803026
0.539,0.9949977392933983
0.54,0.9980533371575645
0.541,0.9996974584398785
0.542,0.9999240934959592
0.543,0.9987686535930397
0.544,0.9961744769778302
0.545,0.9921931873907202
0.546,0.9866934065869903
0.547,0.979894558342392
0.548,0.971634075697502
0.549,0.9620728715066662
0.55,0.951090303072125
0.551,0.9387344649657554
0.552,0.9251116538709417
0.553,0.9101386263046349
0.554,0.8939170829255959
0.555,0.8763352738547269
0.556,0.8575316151910812
0.557,0.8375749663547718
0.558,0.8164002429220197
0.559,0.7940135499090138
0.56,0.7705793282461985
0.561,0.74594963720699
0.562,0.7203111804615353
0.5630000000000001,0.6936732432152707
0.5640000000000001,0.6660348838468859
0.5650000000000001,0.6374924030365471
0.5660000000000001,0.6079549233000077
0.5670000000000001,0.5776026763144024
0.5680000000000001,0.5464473838147683
0.5690000000000001,0.5145071551369425
0.5700000000000001,0.48179359656635246
0.5710000000000001,0.4484232421142223
0.5720000000000001,0.4144248746688
0.5730000000000001,0.37984391409964235
0.5740000000000001,0.3446447223499966
0.5750000000000001,0.3090469572317024
0.5760000000000001,0.2729840409092827
0.577,0.2365255921877324
0.578,0.19974746958730383
0.579,0.16269898962947385
0.58,0.12540005231657672
0.581,0.08788556927569564
0.582,0.050294711868577195
0.583,0.012610806443191075
0.584,-0.025047642644002558
0.585,-0.06278871231660348
0.586,-0.10036081732195293
0.587,-0.1377873919152556
0.588,-0.17499159722200439
0.589,-0.2119613915652402
0.59,-0.24861594306905338
0.591,-0.28495483155498125
0.592,-0.3209075702840468
0.593,-0.3563763539154411
0.594,-0.3912988991129942
0.595,-0.425778955467454
0.596,-0.4595583231225951
0.597,-0.49271158895196565
0.598,-0.5251489143463457
0.599,-0.5567971910836584
0.6,-0.587749181231725
0.601,-0.6178025764297091
0.602,-0.6469777829328883
0.603,-0.6752770298492501
0.604,-0.7025775737376573
0.605,-0.7289129598880189
0.606,-0.7542064428313883
0.607,-0.7783849836497587
0.608,-0.8015637894327349
0.609,-0.8235052317214341
0.61,-0.8443091159968955
0.611,-0.8638555597690911
0.612,-0.8822276327665418
0.613,-0.8993676909239174
0.614,-0.9152085268330831
0.615,-0.9296923336381712
0.616,-0.9429734452857091
0.617,-0.9548460951381583
0.618,-0.9653762025334657
0.619,-0.9744703154428721
0.62,-0.9822658299660788
0.621,-0.9886381597786311
0.622,-0.993587332696613
0.623,-0.997114156379469
0.624,-0.9992233796833203
0.625,-0.9999436233462193
0.626,-0.9992731880582933
0.627,-0.9971514631888648
0.628,-0.9935282612734769
0.629,-0.9885806986149339
0.63,-0.9822308471837888
0.631,-0.9745075467365054
0.632,-0.9653539563175115
0.633,-0.954856939800971
0.634,-0.9429545624250856
0.635,-0.9297178059968276
0.636,-0.9151878867237236
0.637,-0.8993950325537317
0.638,-0.8822911701032641
0.639,-0.86385486987213
0.64,-0.8442528570691739
0.641,-0.823478885987455
0.642,-0.8015485240419425
0.643,-0.7783869555020956
0.644,-0.7542466755981174
0.645,-0.7288847161892638
0.646,-0.7026099116895564
0.647,-0.6752681639404042
0.648,-0.6469924560905376
0.649,-0.617850498610759
0.65,-0.5877620835083656
0.651,-0.5568384229521894
0.652,-0.5251180138492574
0.653,-0.4926777462396426
0.654,-0.45950298251512234
0.655,-0.4257067218648539
0.656,-0.3913088014363127
0.657,-0.3563690075000504
0.658,-0.3209204021329401
0.659,-0.2849949485236733
0.66,-0.24868464727969944
0.661,-0.21196369935066456
0.662,-0.1749816810665655
0.663,-0.13773824871703394
0.664,-0.10035280083615195
0.665,-0.06273052097967972
0.666,-0.025080598730112605
0.667,0.012612304030567692
0.668,0.05025386364411986
0.669,0.08793504446287835
0.67,0.12535404039964088
0.671,0.16269938178265633
0.672,0.19975313749776696
0.673,0.23653206803941854
0.674,0.27299455185853133
0.675,0.30903329773861055
0.676,0.344700536058469
0.677,0.37978245545121203
0.678,0.4144249697709264
0.679,0.4484636419371007
0.68,0.4817819572433492
0.681,0.5145036403116603
0.682,0.5464593997548012
0.683,0.5775859798946995
0.684,0.6079502966905349
0.685,0.6374994542665617
0.686,0.6660657544089158
0.687,0.6936777448994863
0.6880000000000001,0.7203833433213654
0.6890000000000001,0.7459884831799357
0.6900000000000001,0.7705146013285021
0.6910000000000001,0.7940427546606359
0.6920000000000001,0.8163795240213698
0.6930000000000001,0.8375783776864082
0.6940000000000001,0.8575645389303023
0.6950000000000001,0.876390488834491
0.6960000000000001,0.8938573306872576
0.6970000000000001,0.9101514105832986
0.6980000000000001,0.9251268701807145
0.6990000000000001,0.9388087089744092
0.7000000000000001,0.9510587111864647
0.7010000000000001,0.9620339788198401
0.7020000000000001,0.9716838450301981
0.7030000000000001,0.9798885400293349
0.704,0.9866923563757115
0.705,0.9921944574990735
0.706,0.9961697125928463
0.707,0.998784860565299
0.708,0.9999490928985457
0.709,0.9997106041279689
0.71,0.99805942177726
0.711,0.9949667088429999
0.712,0.9904619643798261
0.713,0.9845912753602781
0.714,0.9773343890306442
0.715,0.9685950506959962
0.716,0.9585323076854138
0.717,0.9471545631166262
0.718,0.9343521647908214
0.719,0.9203011272291738
0.72,0.9048776518279363
0.721,0.8881889427278263
0.722,0.8702276756327899
0.723,0.8510093995757047
0.724,0.8306433590891652
0.725,0.8090769838222747
0.726,0.7863153391827333
0.727,0.762464084713017
0.728,0.7375306949351587
0.729,0.7115625706857849
0.73,0.6845870362560551
0.731,0.6566099450392513
0.732,0.6277612050671979
0.733,0.5979536644017653
0.734,0.5672695113577108
0.735,0.5358405926844555
0.736,0.5036804875703985
0.737,0.47077309177498766
0.738,0.43714342951561275
0.739,0.4029375222250485
0.74,0.36815154233262715
0.741,0.33285997775897685
0.742,0.29708323955026283
0.743,0.26084216591217607
0.744,0.22432675432520657
0.745,0.18744863104710807
0.746,0.15030614313036222
0.747,0.11288566122216577
0.748,0.07535702966258034
0.749,0.037740408119246845
0.75,5.4528770422391604e-05
0.751,-0.03762447837450771
0.752,-0.07526110421630497
0.753,-0.11280326487129057
0.754,-0.15015639460010147
0.755,-0.18732015337170183
0.756,-0.22423452478616768
0.757,-0.2607995697874012
0.758,-0.29698348139356606
0.759,-0.33276785796993136
0.76,-0.3680462007310285
0.761,-0.4028621293062257
0.762,-0.43704588033407576
0.763,-0.47069112165304705
0.764,-0.5035833443458042
0.765,-0.5358045538251583
0.766,-0.5672062193338292
0.767,-0.5978977321796431
0.768,-0.6276910158107976
0.769,-0.6565222572338288
0.77,-0.6845180321147435
0.771,-0.7115261357852558
0.772,-0.7374335762705424
0.773,-0.7623652720137404
0.774,-0.7862189730182317
0.775,-0.8089822659933459
0.776,-0.8305184079519669
0.777,-0.8509107213601476
0.778,-0.8701791819729293
0.779,-0.8881246584288488
0.78,-0.9048218911825462
0.781,-0.9201795988108359
0.782,-0.9343061966443794
0.783,-0.9470904384100914
0.784,-0.9585120472914762
0.785,-0.9685479472302827
0.786,-0.9772319999919513
0.787,-0.984494759598072
0.788,-0.9904363504558861
0.789,-0.9948858293795286
0.79,-0.9980026224931627
0.791,-0.999608394137132
0.792,-0.999871540164314
0.793,-0.9986685176610659
0.794,-0.9960639220842028
0.795,-0.9920949458022817
0.796,-0.9866694246134086
0.797,-0.9798098408652596
0.798,-0.9716200627368669
0.799,-0.9620008293234986
0.8,-0.9510020906187188
0.801,-0.9386530003690216
0.802,-0.9250733585736923
0.803,-0.9100323698935208
0.804,-0.8938127189873589
0.805,-0.876269702832304
0.806,-0.8574501017927575
0.807,-0.8374512791122521
0.808,-0.8162916074114835
0.809,-0.7939323930116636
0.81,-0.7704483864386863
0.811,-0.745891820632684
0.812,-0.7202798695816174
0.8130000000000001,-0.6935812882125147
0.8140000000000001,-0.6659958006672831
0.8150000000000001,-0.6374071779498813
0.8160000000000001,-0.6079009110267837
0.8170000000000001,-0.5775521537341544
0.8180000000000001,-0.5463661843744354
0.8190000000000001,-0.5144060515355838
0.8200000000000001,-0.48173682456596406
0.8210000000000001,-0.4483760163834242
0.8220000000000001,-0.41433869410576
0.8230000000000001,-0.37974396971191804
0.8240000000000001,-0.34459078262067117
0.8250000000000001,-0.30898310143045726
0.8260000000000001,-0.2729519148859695
0.8270000000000001,-0.23642433812308034
0.8280000000000001,-0.1996309055534393
0.8290000000000001,-0.1626268052133202
0.8300000000000001,-0.12532787651388433
0.8310000000000001,-0.08777291106266655
0.8320000000000001,-0.05020456347331399
0.833,-0.012547714557927471
0.834,0.025136652917870837
0.835,0.06284816103245902
0.836,0.10040603540240195
0.837,0.13785266100136073
0.838,0.17510404628841794
0.839,0.21202612006862942
0.84,0.24872981941865546
0.841,0.28509897582284094
0.842,0.3210053336032186
0.843,0.35642256337353695
0.844,0.39142075965589507
0.845,0.4258173646927764
0.846,0.4596094423534691
0.847,0.49276087050039036
0.848,0.5251867577808794
0.849,0.5568790559129171
0.85,0.5877902412559517
0.851,0.6179101224131266
0.852,0.6470764578235685
0.853,0.6753590497018441
0.854,0.702695314050666
0.855,0.7289698075515428
0.856,0.7542545432412535
0.857,0.7784792777810523
0.858,0.8016292012775458
0.859,0.8235503698435555
0.86,0.8443418695774714
0.861,0.8639572217394885
0.862,0.8823092565056835
0.863,0.8994067721021504
0.864,0.9152991909126609
0.865,0.9298309213897789
0.866,0.9430093252386231
0.867,0.9549385526424333
0.868,0.9654480557678328
0.869,0.9745420878441189
0.87,0.9823152022493642
0.871,0.9887121811432525
0.872,0.9936781833841023
0.873,0.9971833364000008
0.874,0.9993271154939685
0.875,1.0000480782499612
0.876,0.9993523813215193
0.877,0.9971714957280351
0.878,0.9936923184342633
0.879,0.9886629091989425
0.88,0.9823014907915677
0.881,0.974537558532002
0.882,0.9654049294432813
0.883,0.9548673453537743
0.884,0.9430557352723005
0.885,0.9298026899763538
0.886,0.9152582130778262
0.887,0.8994668816544985
0.888,0.8823679027038882
0.889,0.8639748785761276
0.89,0.8443937726082036
0.891,0.8235905474949147
0.892,0.8015786376432794
0.893,0.7785178941569609
0.894,0.7543188207094631
0.895,0.7290108914825651
0.896,0.7026787407644473
0.897,0.6753644244096701
0.898,0.6471113758615232
0.899,0.6179331117642395
0.9,0.5878334869037897
0.901,0.5568997441653523
0.902,0.5252075577803459
0.903,0.492777192555915
0.904,0.45965239880835934
0.905,0.4258063029263138
0.906,0.39137663158162084
0.907,0.3564347750346647
0.908,0.3209629235264143
0.909,0.28503799754751324
0.91,0.24869548064188945
0.911,0.21204183100554264
0.912,0.1750805409922719
0.913,0.13779535968787712
0.914,0.10036724615456762
0.915,0.0628631789947801
0.916,0.025192910007126163
0.917,-0.012495957512509592
0.918,-0.05023604489968299
0.919,-0.08782365927396045
0.92,-0.12526176776779346
0.921,-0.16262724310427285
0.922,-0.19964116684799282
0.923,-0.236459777221557
0.924,-0.2728789700558934
0.925,-0.30897950666954155
0.926,-0.34464008707639576
0.927,-0.37977787589742495
0.928,-0.4143633460211754
0.929,-0.448306272313037
0.93,-0.4816807993084239
0.931,-0.5143583043711759
0.932,-0.5463655705549348
0.933,-0.5775213254916021
0.934,-0.607860577287767
0.935,-0.6373899084362757
0.936,-0.6659763788775802
0.937,-0.6936491419286778
0.9380000000000001,-0.7202815856676794
0.9390000000000001,-0.7458637775221545
0.9400000000000001,-0.7704523498628599
0.9410000000000001,-0.7939413971663581
0.9420000000000001,-0.8162691028872107
0.9430000000000001,-0.837490005635174
0.9440000000000001,-0.8574551473575796
0.9450000000000001,-0.8762911279471055
0.9460000000000001,-0.8937823606345752
0.9470000000000001,-0.9100470406027654
0.9480000000000001,-0.9250701602251227
0.9490000000000001,-0.9387191222671459
0.9500000000000001,-0.9509757145695318
0.9510000000000001,-0.9620082268158142
0.9520000000000001,-0.9715734660492129
0.9530000000000001,-0.9797784192570784
0.9540000000000001,-0.9866696725806212
0.9550000000000001,-0.9920568070776086
0.9560000000000001,-0.9960819713690031
0.9570000000000001,-0.9986936370386781
0.9580000000000001,-0.9999197618135292
0.9590000000000001,-0.999601727256508
0.96,-0.9979655215128952
0.961,-0.9949466891205078
0.962,-0.9904094958745941
0.963,-0.9845117116641323
0.964,-0.9772191632474756
0.965,-0.9685489097350068
0.966,-0.9585072829747422
0.967,-0.9470468240398353
0.968,-0.9342638956914647
0.969,-0.9201839075080598
0.97,-0.9047577492071213
0.971,-0.8881229918340433
0.972,-0.8701588885416515
0.973,-0.8509506223227952
0.974,-0.830523665438318
0.975,-0.8089548929769408
0.976,-0.786270548058444
0.977,-0.7623625334902319
0.978,-0.7374400345865798
0.979,-0.7114681440298574
0.98,-0.6844999240247713
0.981,-0.6565738959922955
0.982,-0.6276384014074222
0.983,-0.5978720828457742
0.984,-0.567241556138055
0.985,-0.5357815926538563
0.986,-0.5035962531034223
0.987,-0.4706261815652937
